id_author_1,id_author_2,CommonNeighbor,AdamicAdar,JaccardCoefficient,PreferentialAttachment,ResourceAllocation,ShortestPath,CommonCountry,Label
1827147,1833754,1,0.40242960438184466,0.038461538461538464,182,0.08333333333333333,0.5,1,-1
1827147,1837274,4,2.0670588555014975,0.19047619047619047,156,0.5777777777777777,1.0,0,-1
1827147,1839400,9,4.5569467068837515,0.5625,156,1.2492063492063492,1.0,0,-1
1827147,1839425,4,1.8481535253237302,0.2857142857142857,65,0.4611111111111111,1.0,4,-1
1827147,1839440,12,6.23520641169781,0.75,195,1.7492063492063492,1.0,8,-1
1827147,1850273,4,1.8273283939135632,0.2857142857142857,65,0.45,1.0,3,-1
1827147,1857966,1,0.40242960438184466,0.02857142857142857,299,0.08333333333333333,0.5,1,-1
1827147,1860614,4,1.8273283939135632,0.2857142857142857,65,0.44999999999999996,1.0,3,-1
1827147,1860701,9,4.525081829362344,0.6428571428571429,130,1.2325396825396824,1.0,0,-1
1827147,1866237,1,0.40242960438184466,0.03125,260,0.08333333333333333,0.5,0,-1
1827147,1866269,1,0.40242960438184466,0.02564102564102564,351,0.08333333333333333,0.5,1,-1
1827147,1874325,6,2.747688486463204,0.42857142857142855,91,0.6785714285714285,1.0,4,-1
1827147,1874637,6,2.85109293285502,0.375,117,0.7333333333333334,1.0,0,-1
1827147,1875064,3,1.2268185907641183,0.21428571428571427,52,0.26111111111111107,0.5,0,-1
1827147,1875289,3,1.2268185907641183,0.21428571428571427,52,0.26111111111111107,0.5,2,-1
1827147,1881136,6,2.747688486463204,0.42857142857142855,91,0.6785714285714285,1.0,4,-1
1827147,1881747,6,2.747688486463204,0.42857142857142855,91,0.6785714285714285,1.0,0,-1
1827147,1881771,6,2.747688486463204,0.42857142857142855,91,0.6785714285714285,1.0,4,-1
1827147,1887374,1,0.40242960438184466,0.05,104,0.08333333333333333,0.5,1,-1
1827147,1896429,1,0.40242960438184466,0.05263157894736842,91,0.08333333333333333,0.5,0,-1
1827147,1898093,1,0.40242960438184466,0.05263157894736842,91,0.08333333333333333,0.5,1,-1
1827147,1898129,4,1.8481535253237302,0.2857142857142857,65,0.4611111111111111,1.0,3,-1
1827157,1829590,1,0.318928988903801,0.05263157894736842,84,0.043478260869565216,0.5,2,-1
1827157,1831942,1,0.318928988903801,0.125,18,0.043478260869565216,0.5,2,-1
1827157,1831991,1,0.318928988903801,0.125,18,0.043478260869565216,0.5,2,-1
1827157,1832134,1,0.318928988903801,0.023809523809523808,222,0.043478260869565216,0.5,0,-1
1827157,1832350,1,0.318928988903801,0.038461538461538464,126,0.043478260869565216,0.5,0,-1
