id_author_1,id_author_2,CommonNeighbor,AdamicAdar,JaccardCoefficient,PreferentialAttachment,ResourceAllocation,ShortestPath,CommonCountry,Label
1827147,1833754,1,0.40242960438184466,0.04,169,0.08333333333333333,0.5,1,-1
1827147,1837274,4,2.092837589151067,0.19047619047619047,156,0.5916666666666667,1.0,0,-1
1827147,1839400,9,4.6035505719434875,0.5625,156,1.2742063492063491,1.0,0,-1
1827147,1839425,4,1.8739322589732996,0.2857142857142857,65,0.475,1.0,4,-1
1827147,1839440,12,6.281810276757546,0.75,195,1.7742063492063491,1.0,8,1
1827147,1850273,4,1.8481535253237302,0.2857142857142857,65,0.4611111111111111,1.0,3,-1
1827147,1857966,1,0.40242960438184466,0.03333333333333333,234,0.08333333333333333,0.5,1,-1
1827147,1860614,4,1.8481535253237302,0.2857142857142857,65,0.4611111111111111,1.0,3,-1
1827147,1860701,8,4.069962216048926,0.5714285714285714,117,1.1214285714285712,1.0,0,1
1827147,1866237,1,0.40242960438184466,0.03225806451612903,247,0.08333333333333333,0.5,0,-1
1827147,1866269,1,0.40242960438184466,0.02857142857142857,299,0.08333333333333333,0.5,1,-1
1827147,1874325,6,2.7685136178733707,0.42857142857142855,91,0.6896825396825397,1.0,4,-1
1827147,1874637,5,2.416798450951768,0.3125,104,0.6333333333333334,1.0,0,1
1827147,1875064,3,1.2525973244136877,0.21428571428571427,52,0.275,0.5,0,-1
1827147,1875289,3,1.2525973244136877,0.21428571428571427,52,0.275,0.5,2,-1
1827147,1881136,6,2.7685136178733707,0.42857142857142855,91,0.6896825396825397,1.0,4,-1
1827147,1881747,6,2.7685136178733707,0.42857142857142855,91,0.6896825396825397,1.0,0,-1
1827147,1881771,6,2.7685136178733707,0.42857142857142855,91,0.6896825396825397,1.0,4,-1
1827147,1887374,1,0.40242960438184466,0.05,104,0.08333333333333333,0.5,1,-1
1827147,1896429,1,0.40242960438184466,0.05263157894736842,91,0.08333333333333333,0.5,0,-1
1827147,1898093,1,0.40242960438184466,0.05263157894736842,91,0.08333333333333333,0.5,1,-1
1827147,1898129,4,1.8739322589732996,0.2857142857142857,65,0.475,1.0,3,-1
1827157,1829590,1,0.318928988903801,0.06666666666666667,60,0.043478260869565216,0.5,2,-1
1827157,1831942,1,0.318928988903801,0.125,18,0.043478260869565216,0.5,2,-1
1827157,1831991,1,0.318928988903801,0.125,18,0.043478260869565216,0.5,2,-1
1827157,1832134,1,0.318928988903801,0.038461538461538464,126,0.043478260869565216,0.5,0,-1
1827157,1832350,1,0.318928988903801,0.038461538461538464,126,0.043478260869565216,0.5,0,-1
1827157,1834168,5,2.507159210927293,0.16666666666666666,174,0.686335403726708,1.0,6,-1
1827157,1834481,5,2.246022788749416,0.7142857142857143,36,0.5541514956807311,1.0,6,-1
1827157,1834604,1,0.2969742043733701,0.1,30,0.034482758620689655,0.5,2,-1
1827157,1838753,1,0.2969742043733701,0.06666666666666667,60,0.034482758620689655,0.5,0,-1
1827157,1838759,1,0.2969742043733701,0.06666666666666667,60,0.034482758620689655,0.5,0,-1
1827157,1838795,1,0.318928988903801,0.1111111111111111,24,0.043478260869565216,0.5,2,-1
1827157,1841578,5,2.4852044263968622,0.20833333333333334,138,0.6773399014778324,1.0,6,-1
1827157,1842837,1,0.2969742043733701,0.06666666666666667,60,0.034482758620689655,0.5,2,-1
1827157,1844049,1,0.318928988903801,0.043478260869565216,108,0.043478260869565216,0.5,0,-1
1827157,1844076,1,0.318928988903801,0.125,18,0.043478260869565216,0.5,2,-1
1827157,1855860,5,2.290235072930913,0.625,42,0.5779610194902549,1.0,6,-1
1827157,1856483,1,0.2969742043733701,0.1,30,0.034482758620689655,0.5,2,-1
1827157,1856503,1,0.2969742043733701,0.07142857142857142,54,0.034482758620689655,0.5,2,-1
1827157,1856523,1,0.2969742043733701,0.041666666666666664,114,0.034482758620689655,0.5,2,-1
1827157,1857406,1,0.318928988903801,0.02127659574468085,252,0.043478260869565216,0.5,2,-1
1827157,1857688,1,0.2969742043733701,0.07142857142857142,54,0.034482758620689655,0.5,2,-1
1827157,1859936,1,0.2969742043733701,0.125,18,0.034482758620689655,0.5,2,-1
1827157,1859948,1,0.2969742043733701,0.09090909090909091,36,0.034482758620689655,0.5,2,-1
1827157,1859949,1,0.318928988903801,0.045454545454545456,102,0.043478260869565216,0.5,0,-1
1827157,1860821,5,2.246022788749416,0.7142857142857143,36,0.5541514956807311,1.0,6,-1
1827157,1860830,5,2.246022788749416,0.7142857142857143,36,0.554151495680731,1.0,6,-1
