id_author_1,id_author_2,CommonNeighbor,AdamicAdar,JaccardCoefficient,PreferentialAttachment,ResourceAllocation,ShortestPath,CommonCountry,Label
1854682,1903278,8,3.640956906507349,0.8,81,0.8888888888888891,1.0,0,-1
1854682,1959416,8,3.640956906507349,0.8,81,0.8888888888888891,1.0,0,-1
1854682,1962047,8,3.640956906507349,0.8,81,0.8888888888888891,1.0,6,-1
1854682,1962649,8,3.640956906507349,0.8,81,0.8888888888888891,1.0,6,1
1854682,1962875,8,3.640956906507349,0.8,81,0.8888888888888891,1.0,4,1
1858088,1908037,4,2.4853397382384474,0.3333333333333333,55,0.8,1.0,4,-1
1858088,1913838,4,2.281037195103082,0.6666666666666666,25,0.6909090909090909,1.0,4,-1
1858088,1978785,4,2.281037195103082,0.6666666666666666,25,0.6909090909090909,1.0,0,-1
1858088,1992813,4,2.281037195103082,0.6666666666666666,25,0.6909090909090909,1.0,4,-1
1858088,1994764,4,2.281037195103082,0.6666666666666666,25,0.6909090909090909,1.0,4,-1
1858950,1890454,7,3.2373947604930686,0.7,72,0.8055555555555556,1.0,7,-1
1858950,1908068,7,3.2116160268434997,0.7777777777777778,64,0.7916666666666667,1.0,7,-1
1858950,1930843,7,3.2373947604930686,0.7,72,0.8055555555555556,1.0,0,-1
1858950,1935106,7,3.2373947604930686,0.7,72,0.8055555555555556,1.0,7,-1
1858950,1935408,7,3.2373947604930686,0.7,72,0.8055555555555556,1.0,7,-1
1858950,1935417,7,3.2373947604930686,0.7,72,0.8055555555555556,1.0,7,-1
1858950,1935423,7,3.2116160268434992,0.7777777777777778,64,0.7916666666666667,1.0,7,-1
1858950,1942876,7,3.2373947604930686,0.7,72,0.8055555555555556,1.0,7,-1
1860629,1954377,2,1.8204784532536746,0.5,9,0.6666666666666666,1.0,3,-1
1860629,1955951,2,1.8204784532536746,0.5,9,0.6666666666666666,1.0,3,-1
1860629,1955953,2,1.8204784532536746,0.5,9,0.6666666666666666,1.0,3,-1
1862045,1890274,3,2.164042561333445,0.6,16,0.75,1.0,0,-1
1862045,1898080,3,2.164042561333445,0.6,16,0.75,1.0,0,-1
1862045,1910040,3,2.164042561333445,0.6,16,0.75,1.0,1,-1
1862045,1955039,3,2.164042561333445,0.6,16,0.75,1.0,0,-1
1866101,1884008,4,2.190651740921751,0.2857142857142857,65,0.6435897435897436,1.0,4,1
1866101,1885259,4,2.022412359621784,0.5714285714285714,30,0.5538461538461539,1.0,4,1
1866101,1885411,4,2.190651740921751,0.2857142857142857,65,0.6435897435897435,1.0,4,1
1866101,1956205,4,1.959188051613419,0.6666666666666666,25,0.5205128205128204,1.0,0,1
1866101,1992704,2,0.7797424905025602,0.3333333333333333,15,0.15384615384615385,0.5,3,-1
1866101,2026867,4,1.959188051613419,0.6666666666666666,25,0.5205128205128204,1.0,4,1
1866101,2029036,2,0.7797424905025602,0.3333333333333333,15,0.15384615384615385,0.5,3,-1
1867354,1890875,1,1.4426950408889634,0.2,8,0.5,1.0,2,-1
1867354,1956761,1,1.4426950408889634,0.2,8,0.5,1.0,2,-1
1867684,1955324,1,1.4426950408889634,0.3333333333333333,4,0.5,1.0,0,-1
1867684,1956102,1,1.4426950408889634,0.3333333333333333,4,0.5,1.0,0,-1
1870725,1889409,8,3.640956906507349,0.8,81,0.8888888888888891,1.0,9,-1
1870725,1896914,8,3.640956906507349,0.8,81,0.8888888888888891,1.0,9,-1
1870725,1897755,8,3.640956906507349,0.8,81,0.8888888888888891,1.0,9,-1
1870725,1898881,8,3.640956906507349,0.8,81,0.8888888888888891,1.0,9,-1
1870725,1899408,8,3.640956906507349,0.8,81,0.8888888888888891,1.0,9,-1
1870725,1916557,8,3.640956906507349,0.8,81,0.8888888888888891,1.0,9,-1
1870725,1957181,8,3.640956906507349,0.8,81,0.8888888888888891,1.0,9,-1
1870725,1979318,8,3.640956906507349,0.8,81,0.8888888888888891,1.0,9,-1
1870725,2035597,8,3.640956906507349,0.8,81,0.8888888888888891,1.0,9,-1
1872994,1890636,1,1.4426950408889634,0.3333333333333333,4,0.5,1.0,2,-1
1872994,1897620,1,1.4426950408889634,0.3333333333333333,4,0.5,1.0,2,-1
1873259,1885098,1,1.4426950408889634,0.3333333333333333,4,0.5,1.0,4,1
1873259,1954672,1,1.4426950408889634,0.3333333333333333,4,0.5,1.0,4,1
1877579,1896260,3,2.164042561333445,0.6,16,0.75,1.0,4,-1
1877579,1935703,3,2.164042561333445,0.6,16,0.75,1.0,4,-1
1877579,2028543,3,2.164042561333445,0.6,16,0.75,1.0,4,-1
1877733,1979123,4,2.4853397382384474,0.6666666666666666,25,0.8,1.0,0,-1
1877733,1979141,4,2.4853397382384474,0.6666666666666666,25,0.8,1.0,4,-1
1877733,1993178,4,2.4853397382384474,0.6666666666666666,25,0.8,1.0,4,-1
1877733,1999299,4,2.4853397382384474,0.6666666666666666,25,0.8,1.0,4,-1
1877733,1999331,4,2.4853397382384474,0.6666666666666666,25,0.8,1.0,4,-1
1878390,1886971,3,2.164042561333445,0.23076923076923078,63,0.75,1.0,2,-1
1878390,1941841,3,1.9565933832587141,0.3,36,0.6428571428571428,1.0,2,-1
1878390,1955617,3,1.9565933832587141,0.3,36,0.6428571428571428,1.0,0,-1
1878390,1956284,3,1.9565933832587141,0.3,36,0.6428571428571428,1.0,0,-1
1881375,1883861,0,0.0,0.0,1,0.0,1.0,0,-1
1881378,1886445,4,2.163029961668864,0.36363636363636365,56,0.6285714285714286,1.0,0,-1
